年齢 _______、彼はもう結婚して子供がいてもおかしくない。,からみると,からには,にかけても,にしたがって,からみると,文法の形式の判断,N2,N2-22-1
あの方には一度も _______ことがありません。,お目にかけた,お目にかかった,ご覧になった,拝見した,お目にかかった,文法の形式の判断,N2,N2-22-2
調査報告書を書く _______書いたが、満足のいくできではない。,だけに,だけで,だけの,だけは,だけは,文法の形式の判断,N2,N2-22-3
失礼とは _______、お願いに来てしまい、もうしわけありません。,思いつつも,言わなくて,考えずに,覚えながら,思いつつも,文法の形式の判断,N2,N2-22-4
隣のお嬢さんはあるイギリス人の議員と結婚する _______いうことだ。,だの,や,とか,やら,とか,文法の形式の判断,N2,N2-22-5
近頃の彼の食事のメニュー _______お金に困っていることが分かる。,だからいって,からみて,かといって,だからといって,からみて,文法の形式の判断,N2,N2-22-6
火事の _______には、非常口から逃げてください。,ところ,末,最中,際,際,文法の形式の判断,N2,N2-22-7
"山下「田中さん、先ほどABC建設の木村様からお電話がありました。至急連絡がほしい _______。」
田中「はい、わかりました。」",までです,とします,とのことです,ことになります,とのことです,文法の形式の判断,N2,N2-22-8
この機械装置は２４時間休む _______、稼動し続けるそうだ。,ことには,ことなく,ものなら,しかなく,ことなく,文法の形式の判断,N2,N2-22-9
すみません、この１０冊の本を全部お借り _______。,できますか,しませんか,くれませんか,になりませんか,できますか,文法の形式の判断,N2,N2-22-10
彼が就職の内定を _______ _______…★…  _______あるに違いにない。,深いわけが,何か,辞退した,からには,何か,文の組み立て,N2,N2-21-1
事故で亡くなった夫の写真を _______…★… _______  _______溢れてきた。,涙が,思わず,たびに,見る,たびに,文の組み立て,N2,N2-21-2
交通事故で大けがをしたが、 _______ _______…★…  _______ようだ。,つつある,回復に,彼の足は,向かい,向かい,文の組み立て,N2,N2-21-3
そんな人、 _______ _______…★…  _______ない。,会った,ことも,知らなければ,名前も,会った,文の組み立て,N2,N2-21-4
年に何冊 _______…★… _______  _______が違ってくる。,本を読む,かによって,広さ,知識の,かによって,文の組み立て,N2,N2-21-5
「…１…」に入る最も適当なものはどれか。,ものだ,ものか,ことだ,ことか,ことか,文法の形式の判断,N2,N2-21-6
「…２…」に入る最も適当なものはどれか。,なぜ,決して,すると,そして,すると,文法の形式の判断,N2,N2-21-7
「…３…」に入る最も適当なものはどれか。,しかし,ところで,まだ,どうしても,どうしても,文法の形式の判断,N2,N2-21-8
「…４…」に入る最も適当なものはどれか。,ところで,だから,にともなって,だからといって,だから,文法の形式の判断,N2,N2-21-9
「…５…」に入る最も適当なものはどれか。,ことはない,ものがある,ものではない,ことだから,ものではない,文法の形式の判断,N2,N2-21-10
先入観 _______、部下の能力を客観的に評価する。,にもかかわらず,に応じて,をぬきにして,どころか,をぬきにして,文法の形式の判断,N2,N2-20-1
この結果は全員投票によって、 _______みんなの意見を代表していると言える。,決めようとしたものだから,決められたものだから,決めさせようとしたものだから,決めさせられたものだから,決められたものだから,文法の形式の判断,N2,N2-20-2
どうしても旅行に行きたいか _______、それほどでもない。,といえば,ものなら,ようだったら,ことか,といえば,文法の形式の判断,N2,N2-20-3
夫にもらった指輪をなくしてしまった。一週間以上あちこち探しているが見つからない。もう _______のか。,あきらめるしかない,あきらめたこともある,あきらめるはずがない,あきらめがたい,あきらめるしかない,文法の形式の判断,N2,N2-20-4
竹石海水浴場は、約７００メートル _______、美しい砂浜続いています。,を通じて,に次いで,をめぐって,にわたって,にわたって,文法の形式の判断,N2,N2-20-5
お家の電気をつけ _______出かけてしまった。,にして,かけて,っぱなしにして,ままにして,っぱなしにして,文法の形式の判断,N2,N2-20-6
ダイエットをしているけど、痩せない _______太ったとさえ感じる場合がある。,ばかりか,どころか,だけに,に加えて,ばかりか,文法の形式の判断,N2,N2-20-7
彼は友人たちの熱望 _______、離婚の道を選んだ。,とくらべて,をこめて,の仮面,に反して,に反して,文法の形式の判断,N2,N2-20-8
３歳ぐらいになると、「なぜ？」「どうして？」という質問が多くなりますが、 _______きちんと答えてあげましょう。,めんどうくさくなくて,めんどうくさくなるのが,めんどうくさがらずに,めんどうくさがっていては,めんどうくさがらずに,文法の形式の判断,N2,N2-20-9
水泳の森田選手は、けがで充分な練習時間が確保できない _______、練習方法を工夫し、今大会で国内記録を便新した。,ながらも,つつも,だけでも,からでも,ながらも,文法の形式の判断,N2,N2-20-10
最近仕事が忙しくて、過労 _______。温泉にでも行きたいなあ。,感じだ,匂いだ,気配だ,気味だ,気味だ,文法の形式の判断,N2,N2-19-1
奨学金の申請希望者は、締め切り日までに必要な書類を学生課奨学金係に直接持参するか、 _______郵送してください。,あるいは,および,なお,すなわち,あるいは,文法の形式の判断,N2,N2-19-2
ガンの発見は早ければ早い _______、助かる確率が高い。,から,ほど,まで,のみ,ほど,文法の形式の判断,N2,N2-19-3
相手のことを深く愛している _______、別れを選ぶということもある。,からこそ,からには,どころか,もので,からこそ,文法の形式の判断,N2,N2-19-4
どんなことがあっても、一旦始めた以上、最後まで頑張り _______。,きりたい,かけたい,がたい,ぬきたい,ぬきたい,文法の形式の判断,N2,N2-19-5
今までわたしが書いたものは教科書というほどでもなく、課外補助教材で _______。,きりなかった,だけなかった,しかなかった,すぎなかった,しかなかった,文法の形式の判断,N2,N2-19-6
会社が潰れた。まあ、貧しい昔に _______つもりで暮らしていこうと思う。,戻る,戻った,戻ろう,戻って,戻った,文法の形式の判断,N2,N2-19-7
現在、A港周辺では再開発が進んでおり、道路や公園などの公共施設が整備 _______。,させられそうになる,し始めていく,させ続ける一方だ,されつつある,されつつある,文法の形式の判断,N2,N2-19-8
その有名な歌手は３年 _______舞台に笑顔で現れた。,ぶりの,おきの,ことの,ごとの,ぶりの,文法の形式の判断,N2,N2-19-9
彼は推理小説 _______作家活動を行っている。,をこめて,にむけて,を中心に,にかけて,を中心に,文法の形式の判断,N2,N2-19-10
 _______ _______…★…  _______、彼女は泣き出してしまった。,注意した,だったが,やさしく,つもり,つもり,文の組み立て,N2,N2-18-1
彼はそれは考え…★… _______ _______  _______きっていた。,判断で,出した,抜いて,正しいと信じ,抜いて,文の組み立て,N2,N2-18-2
X社から新しく発売される腕時計は、これまでのどの時計にも _______ _______…★…  _______そうで、非常に楽しみだ。,なっている,デザインに,なかった,全く新しい,デザインに,文の組み立て,N2,N2-18-3
この別荘は _______ _______…★…  _______工夫されている。,形や,自然に,作り方が,条件に応じて,形や,文の組み立て,N2,N2-18-4
当社では日本人、 _______ _______  _______…★…対象にいたします。,外国人の,採用の,ような国籍,によらず,採用の,文の組み立て,N2,N2-18-5
「…１…」に入る最も適当なものはどれか。,受けたい,受かりたい,受けがたい,受かりがたい,受かりたい,文法の形式の判断,N2,N2-18-6
「…２…」に入る最も適当なものはどれか。,というより,というので,というのに,というものの,というより,文法の形式の判断,N2,N2-18-7
「…３…」に入る最も適当なものはどれか。,ばかりはいられません,でもやりかねません,考えざるをえません,進めてほしいです,進めてほしいです,文法の形式の判断,N2,N2-18-8
「…４…」に入る最も適当なものはどれか。,にほかならりませんでした,することになりました,としか言いようがなりませんでした,せざるをえませんでした,することになりました,文法の形式の判断,N2,N2-18-9
「…５…」に入る最も適当なものはどれか。,うえで,うちに,もとで,あいだに,うえで,文法の形式の判断,N2,N2-18-10
暇な時には、 _______ _______…★…  _______繁華街をぶらぶら歩くのが好きだ。,渋谷や,新宿を,池袋などの,はじめ,渋谷や,文の組み立て,N2,N2-17-1
健康診断で、 _______ _______…★…  _______出てがっかりした。,気味,判断が,という,やや太り,という,文の組み立て,N2,N2-17-2
"女１「ねえ、我々人間は _______ _______…★…  _______行くのか。」
女２「そんな難しい問題は誰にも答えられるわけがない。」",どこから,いったい,来たのか,またどこへ,来たのか,文の組み立て,N2,N2-17-3
たまには一ヶ月ぐらい、 _______ _______…★…  _______。,ものだ,したい,どこかで,のんびり,したい,文の組み立て,N2,N2-17-4
この老舗の旅館は _______ _______…★…  _______予約が取れにくい。,休日,にしても,はもちろん,平日,平日,文の組み立て,N2,N2-17-5
「…１…」に入る最も適当なものはどれか。,ここまで,そういう大人,どのような人,それ以下,どのような人,文法の形式の判断,N2,N2-17-6
「…２…」に入る最も適当なものはどれか。,するものだ,するつもりだ,するほうだ,するべきだ,するものだ,文法の形式の判断,N2,N2-17-7
「…３…」に入る最も適当なものはどれか。,問題ないかどうかだ,問題ないということだ,問題ないとするだろうか,問題ないのだと思っていた,問題ないということだ,文法の形式の判断,N2,N2-17-8
「…４…」に入る最も適当なものはどれか。,しかも,ただし,要するに,それどころか,要するに,文法の形式の判断,N2,N2-17-9
「…５…」に入る最も適当なものはどれか。,なれるはずだった,なりたくなってきた,なるわけではない,なれるのかもしれない,なれるのかもしれない,文法の形式の判断,N2,N2-17-10
今学期の授業は学校のカリキュラム _______、進めていくつもりです。,にそって,にくわえて,にかけて,に対して,にそって,文法の形式の判断,N2,N2-16-1
病気の治療による副作用の可能性が _______ので、引き続き注意が必要だ。,ないとかぎられる,ないともかぎらない,あるともかぎらない,あるとかぎられる,ないともかぎらない,文法の形式の判断,N2,N2-16-2
"男１「営業部の山下さんをお願いしたいのですが。」
男２「申し訳ありません、山下はただいま会議で席を外しております。戻りましたらこちらからお電話 _______。」
男１「はい、お願いします。」",いたしましょうか,申しましょうか,くださいませんか,いただきませんか,いたしましょうか,文法の形式の判断,N2,N2-16-3
わたしは、ストレスは悪い_______思っていたので、良いストレスもあると知って驚いた。,ものだとなんて,ものだとばかり,などのことだと,のみでのことだと,ものだとばかり,文法の形式の判断,N2,N2-16-4
受講料は、無料です。 _______、資料代５００円をいただきます。,ただし,および,すなわち,あるいは,ただし,文法の形式の判断,N2,N2-16-5
期末レポートの提出期限が迫っているので、遊びにいく_______。,ことでもない,ばかりじゃない,どころじゃない,ものではない,どころじゃない,文法の形式の判断,N2,N2-16-6
北川市は、かつては人口５千人の小さな村 _______が、今では人口５０万人の大都市だ。,でもなかった,よりほかなかった,にすぎなかった,ばかりではなかった,にすぎなかった,文法の形式の判断,N2,N2-16-7
最近ネットショップを始めたけど、それは仕事 _______遊びのようなものだ。,にかかわらず,どころか,にあたって,というより,というより,文法の形式の判断,N2,N2-16-8
月の光もない夜、一人で墓地を通るときの怖さ _______。,といえばない,というならない,といえない,といったらない,といったらない,文法の形式の判断,N2,N2-16-9
試合に出ると決めた_______、気持ちを引き締めて頑張らないといけない。,からして,からには,からすると,からいって,からには,文法の形式の判断,N2,N2-16-10
失敗 _______、新しい発明が生まれることもある。,をこめて,を通じて,をはじめ,をもとに,をもとに,文法の形式の判断,N2,N2-15-1
せっかくみんなが集まったのだから、遠慮深い話 _______、つまらないでしょう。,ばかりしていては,ばかりするには,ばかりか,ばかりでなく,ばかりしていては,文法の形式の判断,N2,N2-15-2
哲学IIの授業は、哲学Iの単位を取得 _______、受けることができません。,してからか,してからでないと,してからで,してからでなくて,してからでないと,文法の形式の判断,N2,N2-15-3
"山田「今夜の連休、木村さんは温泉に行くみたいだよ。森さんはどこか行かないの？」
森「 _______ものなら行きたいけど、今度の連休は仕事が入っちゃたんだよね。」",行く,行こう,行ける,行きたい,行ける,文法の形式の判断,N2,N2-15-4
現在、数量限定半額セールを実施中。商品が_______終了しますので、お早めに。,なくなり次第,なくなった以上,なくなるうちに,なくなっては,なくなり次第,文法の形式の判断,N2,N2-15-5
上司にほめられて、うれしくない _______でしょう。,わけではない,わけにはいかない,わけにもいかない,わけがない,わけがない,文法の形式の判断,N2,N2-15-6
「自分がされてうれしいことは相手もうれしい」とつい _______だが、相手が嫌がる場合もあるので、気をつけようと思う。,思っているところ,思ってしまいがち,思いたがるおそれ,思うしかないため,思ってしまいがち,文法の形式の判断,N2,N2-15-7
人暮らしを _______、親のありがたさに気づいた。,して以来,してからでないと,してしようがなって,してはじめて,してはじめて,文法の形式の判断,N2,N2-15-8
未成年者の飲酒は、法律 _______、禁じられている。,にとって,によって,につけて,にむけて,によって,文法の形式の判断,N2,N2-15-9
彼はスポーツはあまりできないが、映画や音楽など_______芸術的な才能がある。,といった,とした,とすれば,といったら,といった,文法の形式の判断,N2,N2-15-10
この仕事は誰 _______、慣れるまでは大変なんだから、諦めずに頑張りなさい。,だって,さえ,よりも,きり,だって,文法の形式の判断,N2,N2-14-1
東京病院では、現在事務職員を募集しています。詳細は、ホームページを _______か、直接お電話でお問い合わせください。,拝見する,ご覧いただく,ご覧に入れる,見せてくださる,ご覧いただく,文法の形式の判断,N2,N2-14-2
この分厚い小説は、一週間では読み_______と思う。,だせない,こめない,きれない,かけない,きれない,文法の形式の判断,N2,N2-14-3
この論文、読んだ _______読んだが、内容がよく分からなかった。,だけは,ばかりは,ことは,ものは,ことは,文法の形式の判断,N2,N2-14-4
この料理はとても簡単で、鶏肉と卵 _______あればすぐに作れます。,にも,こそ,とも,さえ,さえ,文法の形式の判断,N2,N2-14-5
京都は季節 _______、美しい景色が楽しめる素晴らしいところだ。,をもとに,をとわず,をこめて,をけいきに,をとわず,文法の形式の判断,N2,N2-14-6
わたしの知っている _______、彼女はまだ独身で彼氏もいないはずだ。,限りでは,以上では,次第では,ようでは,限りでは,文法の形式の判断,N2,N2-14-7
このメーカーのヘルメットは、安全性 _______、他のどのメーカーの製品よりも優れている。,に沿って,に向けて,にわたって,において,において,文法の形式の判断,N2,N2-14-8
鉄道会社と自治体による長期間の論議 _______、新駅の建設が決定された。,をめぐり,を込めて,の末に,のことで,の末に,文法の形式の判断,N2,N2-14-9
"妹「お姉ちゃん、パソコン貸して。」
姉「いいよ。あ、あとでわたしも使うから、電源は _______。」
妹「わかった。」",入れてからにして,入れたままにしておいて,入れたつもりでいて,入れなきゃならなくて,入れたままにしておいて,文法の形式の判断,N2,N2-14-10
旅を_______、青い海が見える静かでのんびりしたところがいい。,したばかりに,するなら,すると,したからには,するなら,文法の形式の判断,N2,N2-13-1
一年間、勉強に励んだ _______、念願の大学に合格した。,かいがあって,からみると,ほどでなくても,かぎりでは,かいがあって,文法の形式の判断,N2,N2-13-2
傘を持ってこなかった日_______、よく雨が降る。,にとって,にかぎって,について,にかけて,にかぎって,文法の形式の判断,N2,N2-13-3
ご予算に合わせて、花束をお作ります。送料無料で日にち指定の全国発送も _______。,申し上げます,差し上げます,いただけます,うけたまわります,うけたまわります,文法の形式の判断,N2,N2-13-4
彼女はケーキ作りがとても上手なのだが、甘いものが好きなのか _______、そうでもない。,とすれば,といえば,のようで,のらしく,といえば,文法の形式の判断,N2,N2-13-5
"女１「このシャツ、かわいい。でも、会社に着ていくには派手かな。」
女２「うん。デートで着る_______、仕事には派手すぎるよ。」",にしては,としたら,ならともかく,からとはいえ,ならともかく,文法の形式の判断,N2,N2-13-6
A遊園地の昨年の入場者は、１０００万人 _______上った。,に,で,が,と,に,文法の形式の判断,N2,N2-13-7
"司会者「お二人は、子供が外で遊ばなくなったのはなぜだと思いますか。」
山田「子供が安心して遊べる場所がなくなったからだと思います。」
西川「確かに _______が、遊びの種類が変わったことも理由の一つだと思います。」",そうします,そのつもりです,それもあるかもしれません,それではありません,それもあるかもしれません,文法の形式の判断,N2,N2-13-8
それまでできなかったことができる_______なるには、時間と努力が必要だ。,ために,ように,くせに,ばかりに,ように,文法の形式の判断,N2,N2-13-9
お忙しい中、わざわざ_______、ありがとうございます。,参ってさしあげて,来られてくださって,おいでくださって,来てさしあげて,おいでくださって,文法の形式の判断,N2,N2-13-10
このごろ、ちょっと太り_______でダイエットをはじめることにした。,っぽい,ぎみ,うる,かねて,ぎみ,文法の形式の判断,N2,N2-12-1
年度末になり、やる_______仕事が山積みで毎日残業だ。,わけ,たびに,べき,なりの,べき,文法の形式の判断,N2,N2-12-2
経済大国になったからといって、すべての国民が豊かになった_______。,はずではない,ことではない,ものではない,わけではない,わけではない,文法の形式の判断,N2,N2-12-3
"女１「まだ切符買ってないの？もう電車来ちゃうよ。早く早く。」
女２「まだ５分もあるでしょう。そんなに _______。」",急がせないでよ,急がせられないのかな,急がなくちゃね,急がされるんだから,急がせないでよ,文法の形式の判断,N2,N2-12-4
日本人の友達ができた _______、日本語の会話が上手になった。,せいで,おかげで,ばかりに,ためには,おかげで,文法の形式の判断,N2,N2-12-5
"夫「行ってきます」
妻「え？会社、行くの？まだ熱があるんでしょう？」
夫「大事な会議があるから、 _______んだ。」",休んでもおかしくない,休みっこない,休むわけにはいかない,休むほかない,休むわけにはいかない,文法の形式の判断,N2,N2-12-6
日本において自動車は左側を通行する_______。,ことになっている,というものだ,ことにあったている,ほどではない,ことになっている,文法の形式の判断,N2,N2-12-7
いくら努力しても上達しない _______、あきらめるしかないだろう。,ようなら,一方では,あまりに,以上は,ようなら,文法の形式の判断,N2,N2-12-8
この仕事を任せられる人は彼 _______ほかにはいない。,にしても,にともなって,をのぞいて,からといって,をのぞいて,文法の形式の判断,N2,N2-12-9
うちの犬は、わたしが _______、寂しそうな目でわたしを見る。,出かけるところに,出かけようとしたまま,出かけるところみたいで,出かけようとするたびに,出かけようとするたびに,文法の形式の判断,N2,N2-12-10
最近、彼は「会社をやめて株_______で生きていく」と言っている。,とか,もの,こと,うえ,とか,文法の形式の判断,N2,N2-11-1
砂糖、塩、しょうゆ、みそ、これらは日本食を作る _______調味料です。,のに欠かせない,ことは欠かさない,のを欠かさない,ことも欠かせない,のに欠かせない,文法の形式の判断,N2,N2-11-2
明日は大事な発表会なので、徹夜し_______きちんとした資料を作らなければならない。,ながら,てでも,てまで,ようものなら,てでも,文法の形式の判断,N2,N2-11-3
この曲を聞く_______、ふるさとのことを思い出す。,うちに,あいだに,たびに,ところに,たびに,文法の形式の判断,N2,N2-11-4
この２週間、寒い日が続いているせいで、野菜の値段が上がる _______。,ことだ,がちだ,まいか,一方だ,一方だ,文法の形式の判断,N2,N2-11-5
"女１「ねえ見て、このゲーム。面白そうだから、買っちゃった。」
女２「あ、それって、最近雑誌 _______よく取り上げられてるゲームでしょう？」",か何かを,や何かで,か何かか,や何かは,や何かで,文法の形式の判断,N2,N2-11-6
今はインターネット_______、世界中に情報を発信することが可能になった。,をとおして,にそって,のもとで,とともに,をとおして,文法の形式の判断,N2,N2-11-7
映画の上映 _______、試写会が行われた。,にこたえて,にしたがって,にわたって,にさきだって,にさきだって,文法の形式の判断,N2,N2-11-8
悩んでいるときは、誰かに話を _______気持ちが楽になる場合もある。,聞いてあげることは,聞いてもらうことで,聞いてくれることに,聞いてやることが,聞いてもらうことで,文法の形式の判断,N2,N2-11-9
今日は午後から晴れるという予報だったが、午後になっても雨はやまず、むしろ_______ばかりだった。,強い,強く,強かった,強くなる,強くなる,文法の形式の判断,N2,N2-11-10
私たちの目標は競争に打ち勝つことでもなければお金を儲けることでもありません。可能な _______ すごい製品を作ることだ。,あまり,ほど,はず,かぎり,かぎり,文法の形式の判断,N2,N2-10-1
しっ、静かに。少し前に赤ちゃんがやっと _______ ところなんだから。,寝て,寝た,寝ている,寝る‹,寝た,文法の形式の判断,N2,N2-10-2
千葉くんは何かにすさまじく集中した _______ 、急にそっぽを向いたりする。,かと思いながら,かと思うなら,かと思うと,かと思ったとたん,かと思うと,文法の形式の判断,N2,N2-10-3
スケジュールがつまっているが、兄が結婚するので、国に _______ ものなら帰りたい。,帰れる,帰る,帰りたい,帰ろう,帰れる,文法の形式の判断,N2,N2-10-4
医者は _______ 考えこんでいるらしかった。ときどき彼は自分の心のなかでしている問いに、自分で答えるように、否定的に頭をふった。,悲しく,悲しげに,悲しそうに,悲しながら,悲しげに,文法の形式の判断,N2,N2-10-5
コンピュータ業界には数年 _______ 新しい波が起きている。,だけに,ごとに,おきに,なかを,ごとに,文法の形式の判断,N2,N2-10-6
夏子は腕に顔を突っ伏して、泣く _______ とこらえた。今泣いても何にもならない。,たまえ,もの,ないで,まい,まい,文法の形式の判断,N2,N2-10-7
責任は大きくなっていった _______ 、それに伴って橋本が大人になることはなく、高飛車で怒りっぽいままだった。,ものなら,ものか,ものの,ものではなく,ものの,文法の形式の判断,N2,N2-10-8
この店では、特にお客に _______ 言葉づかいや態度に注意をはらっている。,対する,ともなう,おける,基づく,対する,文法の形式の判断,N2,N2-10-9
最近まで _______ 考えてもみなかったことの数々が、なだれるように頭に浮かんできた。,ろくに,ようするに,ぶりに,さらに,ろくに,文法の形式の判断,N2,N2-10-10
私、どこか遠くへ行きたい。あの人を思い出す誰かと_______ところへ行きたい。,会わないですむ,会わなくてすんだ,会わずにすんだ,会わずにすむ,会わずにすむ,文法の形式の判断,N2,N2-09-1
そのことに伴う生活 _______ の問題を、いくつか見てみましょう。,際,上,以上,反面,上,文法の形式の判断,N2,N2-09-2
あいつは、敵にまわすと、きわめて危険な男に _______ ぞ。,なりかねてる,なりかねる,なりかねない,なりかねてない,なりかねない,文法の形式の判断,N2,N2-09-3
警察が博物館に踏み込んだとき、私たちはすでに移動し、博物館内を逆戻りして追っ手から逃げている_______。,ところでした,ところだった,ところであった,ところになった,ところだった,文法の形式の判断,N2,N2-09-4
バス停に着いたとき、出発時刻の１時間前に空港に着くバスがちょうど来たので_______が、満員で乗れず、結局、飛行機に間に合わなかった。,乗っている途中だった,乗ったところだ,乗っているつもりだった,乗ろうとした,乗ろうとした,文法の形式の判断,N2,N2-09-5
いい事業計画ができたら、私も投資することにしよう。いいものができなかった_______、私のアドバイスがタダで利用できるわけだ。,としても,というと,としたら,といっても,としても,文法の形式の判断,N2,N2-09-6
実は私が戦争_______政治_______にはさっぱり感心がない。それは男たちがあつかう問題であって、女は関わったところで理解できやしないと思う。,とか/とか,なり/なり,やら/やら,といい/といい,やら/やら,文法の形式の判断,N2,N2-09-7
彼女自身、心の中にうしろめたいものを_______いられませんでした。,感じないでは,感じなくては,感じないと,感じなければ,感じないでは,文法の形式の判断,N2,N2-09-8
先生「最初は、緊張して大きな声で歌えないと思います。でも、_______だんだん大きな声で歌えるようになりますよ。」,練習していくうちに,練習してでも,練習するのに対して,練習するのに比べて,練習していくうちに,文法の形式の判断,N2,N2-09-9
監督「みんな、今日は本当によくやった。この調子であしたの決勝戦もがんばろう。おれたちが勝って世間を_______じゃないか。」,驚いてやろう,驚いてもらおう,驚かせてやろう,驚かせてもらおう,驚かせてやろう,文法の形式の判断,N2,N2-09-10
いまのところ、９月にはニューヨークに戻ってくる _______でいます。,まま,はず,つもり,よう,つもり,文法の形式の判断,N2,N2-08-1
あのときは、ナイーブであることにも力があるのだなと思いました。できないとは知らなかった _______、私はなんとかしてしまったわけです。,以上に,からこそ,だけに,にて,からこそ,文法の形式の判断,N2,N2-08-2
この法案は、ウーバーやリフト _______ ギグワーク企業によって支持されている。,とか,にしろ,という,といった,といった,文法の形式の判断,N2,N2-08-3
疲れたときは、_______に限ります。,寝,寝る,寝て,寝た,寝る,文法の形式の判断,N2,N2-08-4
石田はハイスクールの後半２年間で知的に大きく成長し、自分はエレクトロニクスが大好きなギークである_______、文学やクリエーティブなことが好きな人間らしいと思うようになった。,だけでなく,ところに,というふうに,と同時に,と同時に,文法の形式の判断,N2,N2-08-5
どの大学に______________…★… _______、東京大学に決めた。,さんざん,あげく,留学しようかと,悩んだ,悩んだ,文の組み立て,N2,N2-08-6
親が頭がいいからといって、______________…★… _______。,とは,頭がいい,子どもも必ず,かぎらない,とは,文の組み立て,N2,N2-08-7
